X1	StringTie	transcript	X4774302	X4785720	X1000	X.	.	gene_id.STRG.1..transcript_id.STRG.1.1..cov.2.782873..FPKM.11.951677..TPM.17.279774.
1	StringTie	exon	45924717	45924784	1000	-	.	gene_id STRG.56; transcript_id STRG.56.1; exon_number 7; cov 6.000000;
1	StringTie	exon	45925221	45925582	1000	-	.	gene_id STRG.56; transcript_id STRG.56.1; exon_number 8; cov 5.121547;
1	StringTie	transcript	51469698	51473081	1000	-	.	gene_id STRG.57; transcript_id STRG.57.1; cov 1.893594; FPKM 8.132468; TPM 11.757948;
1	StringTie	exon	51469698	51471411	1000	-	.	gene_id STRG.57; transcript_id STRG.57.1; exon_number 1; cov 1.905484;
1	StringTie	exon	51472329	51472380	1000	-	.	gene_id STRG.57; transcript_id STRG.57.1; exon_number 2; cov 2.000000;
1	StringTie	exon	51473006	51473081	1000	-	.	gene_id STRG.57; transcript_id STRG.57.1; exon_number 3; cov 1.552631;
1	StringTie	transcript	51749765	51767997	1000	-	.	gene_id STRG.58; transcript_id STRG.58.1; cov 8.411888; FPKM 36.126759; TPM 52.232178;
1	StringTie	exon	51749765	51751296	1000	-	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 1; cov 11.311357;
1	StringTie	exon	51755643	51755770	1000	-	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 2; cov 15.820312;
1	StringTie	exon	51757105	51757257	1000	-	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 3; cov 14.568627;
1	StringTie	exon	51757876	51758008	1000	-	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 4; cov 12.789474;
1	StringTie	exon	51760295	51760401	1000	-	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 5; cov 8.962617;
1	StringTie	exon	51762492	51762626	1000	-	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 6; cov 7.259260;
1	StringTie	exon	51763890	51763964	1000	-	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 7; cov 6.000000;
1	StringTie	exon	51766822	51766902	1000	-	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 8; cov 3.654321;
1	StringTie	exon	51766994	51767997	1000	-	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 9; cov 2.185259;
1	StringTie	transcript	52126520	52155412	1000	+	.	gene_id STRG.59; transcript_id STRG.59.1; cov 4.464209; FPKM 19.172556; TPM 27.719742;
1	StringTie	exon	52126520	52126618	1000	+	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 1; cov 1.464646;
1	StringTie	exon	52132544	52132633	1000	+	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 2; cov 3.000000;
1	StringTie	exon	52135603	52135681	1000	+	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 3; cov 3.000000;
1	StringTie	exon	52136879	52136970	1000	+	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 4; cov 3.000000;
1	StringTie	exon	52137279	52137430	1000	+	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 5; cov 3.000000;
1	StringTie	exon	52139194	52139352	1000	+	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 6; cov 3.000000;
1	StringTie	exon	52140577	52140669	1000	+	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 7; cov 3.000000;
1	StringTie	exon	52142901	52142960	1000	+	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 8; cov 3.000000;
1	StringTie	exon	52144086	52144115	1000	+	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 9; cov 3.000000;
1	StringTie	exon	52144204	52144297	1000	+	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 10; cov 3.000000;
1	StringTie	exon	52145150	52145191	1000	+	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 11; cov 3.785714;
1	StringTie	exon	52147294	52147377	1000	+	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 12; cov 3.976191;
1	StringTie	exon	52147901	52147999	1000	+	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 13; cov 4.000000;
1	StringTie	exon	52148903	52149038	1000	+	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 14; cov 4.397059;
1	StringTie	exon	52150619	52150668	1000	+	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 15; cov 5.520000;
1	StringTie	exon	52151238	52151332	1000	+	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 16; cov 5.791899;
1	StringTie	exon	52152233	52152378	1000	+	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 17; cov 6.567242;
1	StringTie	exon	52153844	52154029	1000	+	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 18; cov 7.839793;
1	StringTie	exon	52154986	52155412	1000	+	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 19; cov 5.754207;
1	StringTie	transcript	52151238	52160037	1000	+	.	gene_id STRG.59; transcript_id STRG.59.2; cov 1.932036; FPKM 8.297566; TPM 11.996647;
1	StringTie	exon	52151238	52151332	1000	+	.	gene_id STRG.59; transcript_id STRG.59.2; exon_number 1; cov 0.587048;
1	StringTie	exon	52152233	52152378	1000	+	.	gene_id STRG.59; transcript_id STRG.59.2; exon_number 2; cov 0.665635;
1	StringTie	exon	52153844	52154029	1000	+	.	gene_id STRG.59; transcript_id STRG.59.2; exon_number 3; cov 0.794616;
1	StringTie	exon	52154986	52155061	1000	+	.	gene_id STRG.59; transcript_id STRG.59.2; exon_number 4; cov 0.736232;
1	StringTie	exon	52155983	52156082	1000	+	.	gene_id STRG.59; transcript_id STRG.59.2; exon_number 5; cov 2.000000;
1	StringTie	exon	52159283	52160037	1000	+	.	gene_id STRG.59; transcript_id STRG.59.2; exon_number 6; cov 2.737748;
1	StringTie	transcript	52868906	52920860	1000	+	.	gene_id STRG.60; transcript_id STRG.60.1; cov 3.819555; FPKM 16.403944; TPM 23.716873;
1	StringTie	exon	52868906	52868958	1000	+	.	gene_id STRG.60; transcript_id STRG.60.1; exon_number 1; cov 1.622642;
1	StringTie	exon	52885103	52885181	1000	+	.	gene_id STRG.60; transcript_id STRG.60.1; exon_number 2; cov 2.000000;
1	StringTie	exon	52901188	52901333	1000	+	.	gene_id STRG.60; transcript_id STRG.60.1; exon_number 3; cov 2.719178;
1	StringTie	exon	52902847	52902933	1000	+	.	gene_id STRG.60; transcript_id STRG.60.1; exon_number 4; cov 3.000000;
1	StringTie	exon	52904642	52904700	1000	+	.	gene_id STRG.60; transcript_id STRG.60.1; exon_number 5; cov 3.000000;
1	StringTie	exon	52905371	52905452	1000	+	.	gene_id STRG.60; transcript_id STRG.60.1; exon_number 6; cov 3.000000;
1	StringTie	exon	52913731	52913850	1000	+	.	gene_id STRG.60; transcript_id STRG.60.1; exon_number 7; cov 3.441667;
1	StringTie	exon	52916637	52916670	1000	+	.	gene_id STRG.60; transcript_id STRG.60.1; exon_number 8; cov 4.000000;
1	StringTie	exon	52920263	52920860	1000	+	.	gene_id STRG.60; transcript_id STRG.60.1; exon_number 9; cov 4.901337;
1	StringTie	transcript	53297123	53310245	1000	+	.	gene_id STRG.61; transcript_id STRG.61.1; cov 7.812431; FPKM 33.552254; TPM 48.509953;
1	StringTie	exon	53297123	53297188	1000	+	.	gene_id STRG.61; transcript_id STRG.61.1; exon_number 1; cov 5.227273;
1	StringTie	exon	53298972	53299152	1000	+	.	gene_id STRG.61; transcript_id STRG.61.1; exon_number 2; cov 7.000000;
1	StringTie	exon	53305455	53305606	1000	+	.	gene_id STRG.61; transcript_id STRG.61.1; exon_number 3; cov 7.000000;
1	StringTie	exon	53308827	53310245	1000	+	.	gene_id STRG.61; transcript_id STRG.61.1; exon_number 4; cov 8.123326;
1	StringTie	transcript	53344624	53352642	1000	-	.	gene_id STRG.62; transcript_id STRG.62.1; cov 7.820645; FPKM 33.587528; TPM 48.560955;
1	StringTie	exon	53344624	53344979	1000	-	.	gene_id STRG.62; transcript_id STRG.62.1; exon_number 1; cov 9.457865;
1	StringTie	exon	53346580	53346761	1000	-	.	gene_id STRG.62; transcript_id STRG.62.1; exon_number 2; cov 11.000000;
1	StringTie	exon	53347015	53348558	1000	-	.	gene_id STRG.62; transcript_id STRG.62.1; exon_number 3; cov 7.733809;
1	StringTie	exon	53349987	53350062	1000	-	.	gene_id STRG.62; transcript_id STRG.62.1; exon_number 4; cov 4.710526;
1	StringTie	exon	53350880	53350933	1000	-	.	gene_id STRG.62; transcript_id STRG.62.1; exon_number 5; cov 4.000000;
1	StringTie	exon	53352530	53352642	1000	-	.	gene_id STRG.62; transcript_id STRG.62.1; exon_number 6; cov 2.646018;
1	StringTie	transcript	54987023	55007717	1000	-	.	gene_id STRG.63; transcript_id STRG.63.1; cov 5.574157; FPKM 23.939480; TPM 34.611774;
1	StringTie	exon	54987023	54987492	1000	-	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 1; cov 10.574468;
1	StringTie	exon	54987939	54988155	1000	-	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 2; cov 11.889400;
1	StringTie	exon	54990303	54990575	1000	-	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 3; cov 9.498169;
1	StringTie	exon	54994330	54994461	1000	-	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 4; cov 7.189394;
1	StringTie	exon	54995366	54995486	1000	-	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 5; cov 7.000000;
1	StringTie	exon	54996817	54996928	1000	-	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 6; cov 6.544643;
1	StringTie	exon	54997012	54997194	1000	-	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 7; cov 5.688525;
1	StringTie	exon	54998038	54998259	1000	-	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 8; cov 4.720721;
1	StringTie	exon	54999627	54999752	1000	-	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 9; cov 4.000000;
1	StringTie	exon	55000015	55000161	1000	-	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 10; cov 3.482993;
1	StringTie	exon	55000242	55000387	1000	-	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 11; cov 3.000000;
1	StringTie	exon	55000644	55000914	1000	-	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 12; cov 3.000000;
1	StringTie	exon	55001012	55001098	1000	-	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 13; cov 3.000000;
1	StringTie	exon	55001383	55001562	1000	-	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 14; cov 3.000000;
1	StringTie	exon	55003104	55003205	1000	-	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 15; cov 3.000000;
1	StringTie	exon	55003293	55003490	1000	-	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 16; cov 3.000000;
1	StringTie	exon	55005802	55005923	1000	-	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 17; cov 2.590164;
1	StringTie	exon	55006171	55006383	1000	-	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 18; cov 2.000000;
1	StringTie	exon	55007480	55007717	1000	-	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 19; cov 1.567227;
1	StringTie	transcript	55052883	55072695	1000	+	.	gene_id STRG.64; transcript_id STRG.64.1; cov 7.376937; FPKM 31.681925; TPM 45.805828;
1	StringTie	exon	55052883	55052990	1000	+	.	gene_id STRG.64; transcript_id STRG.64.1; exon_number 1; cov 5.685185;
1	StringTie	exon	55061275	55061424	1000	+	.	gene_id STRG.64; transcript_id STRG.64.1; exon_number 2; cov 6.973333;
1	StringTie	exon	55064181	55064373	1000	+	.	gene_id STRG.64; transcript_id STRG.64.1; exon_number 3; cov 7.860104;
1	StringTie	exon	55067497	55067598	1000	+	.	gene_id STRG.64; transcript_id STRG.64.1; exon_number 4; cov 8.000000;
1	StringTie	exon	55071636	55072695	1000	+	.	gene_id STRG.64; transcript_id STRG.64.1; exon_number 5; cov 7.458490;
1	StringTie	transcript	55077835	55087849	1000	-	.	gene_id STRG.65; transcript_id STRG.65.1; cov 51.572952; FPKM 221.491714; TPM 320.233429;
1	StringTie	exon	55077835	55078440	1000	-	.	gene_id STRG.65; transcript_id STRG.65.1; exon_number 1; cov 71.986801;
1	StringTie	exon	55078529	55078707	1000	-	.	gene_id STRG.65; transcript_id STRG.65.1; exon_number 2; cov 66.581009;
1	StringTie	exon	55079056	55079230	1000	-	.	gene_id STRG.65; transcript_id STRG.65.1; exon_number 3; cov 59.599998;
1	StringTie	exon	55080102	55080347	1000	-	.	gene_id STRG.65; transcript_id STRG.65.1; exon_number 4; cov 53.000000;
1	StringTie	exon	55081073	55081172	1000	-	.	gene_id STRG.65; transcript_id STRG.65.1; exon_number 5; cov 47.950001;
1	StringTie	exon	55081660	55081828	1000	-	.	gene_id STRG.65; transcript_id STRG.65.1; exon_number 6; cov 45.928993;
1	StringTie	exon	55082058	55082151	1000	-	.	gene_id STRG.65; transcript_id STRG.65.1; exon_number 7; cov 38.829788;
1	StringTie	exon	55083067	55083162	1000	-	.	gene_id STRG.65; transcript_id STRG.65.1; exon_number 8; cov 37.697918;
1	StringTie	exon	55083725	55083807	1000	-	.	gene_id STRG.65; transcript_id STRG.65.1; exon_number 9; cov 36.349396;
1	StringTie	exon	55084533	55084785	1000	-	.	gene_id STRG.65; transcript_id STRG.65.1; exon_number 10; cov 32.142292;
1	StringTie	exon	55086766	55086941	1000	-	.	gene_id STRG.65; transcript_id STRG.65.1; exon_number 11; cov 27.630684;
1	StringTie	exon	55087779	55087849	1000	-	.	gene_id STRG.65; transcript_id STRG.65.1; exon_number 12; cov 15.323944;
1	StringTie	transcript	55088145	55091307	1000	+	.	gene_id STRG.66; transcript_id STRG.66.1; cov 58.340343; FPKM 250.555801; TPM 362.254395;
1	StringTie	exon	55088145	55088412	1000	+	.	gene_id STRG.66; transcript_id STRG.66.1; exon_number 1; cov 16.753731;
1	StringTie	exon	55089051	55089215	1000	+	.	gene_id STRG.66; transcript_id STRG.66.1; exon_number 2; cov 88.036362;
1	StringTie	exon	55090713	55090802	1000	+	.	gene_id STRG.66; transcript_id STRG.66.1; exon_number 3; cov 91.655556;
1	StringTie	exon	55091070	55091307	1000	+	.	gene_id STRG.66; transcript_id STRG.66.1; exon_number 4; cov 71.983192;
1	StringTie	transcript	57382743	57385423	1000	+	.	gene_id STRG.67; transcript_id STRG.67.1; cov 1.980604; FPKM 8.506152; TPM 12.298222;
1	StringTie	exon	57382743	57385423	1000	+	.	gene_id STRG.67; transcript_id STRG.67.1; exon_number 1; cov 1.980604;
1	StringTie	transcript	57406575	57415908	1000	+	.	gene_id STRG.68; transcript_id STRG.68.1; cov 2.562500; FPKM 11.005237; TPM 15.911406;
1	StringTie	exon	57406575	57407222	1000	+	.	gene_id STRG.68; transcript_id STRG.68.1; exon_number 1; cov 1.922840;
1	StringTie	exon	57409912	57409983	1000	+	.	gene_id STRG.68; transcript_id STRG.68.1; exon_number 2; cov 3.000000;
1	StringTie	exon	57411723	57411849	1000	+	.	gene_id STRG.68; transcript_id STRG.68.1; exon_number 3; cov 3.000000;
1	StringTie	exon	57413240	57413387	1000	+	.	gene_id STRG.68; transcript_id STRG.68.1; exon_number 4; cov 3.081081;
1	StringTie	exon	57415656	57415908	1000	+	.	gene_id STRG.68; transcript_id STRG.68.1; exon_number 5; cov 3.553360;
1	StringTie	transcript	57946256	57946965	1000	+	.	gene_id STRG.69; transcript_id STRG.69.1; cov 1.873239; FPKM 8.045049; TPM 11.631557;
1	StringTie	exon	57946256	57946965	1000	+	.	gene_id STRG.69; transcript_id STRG.69.1; exon_number 1; cov 1.873239;
1	StringTie	transcript	58029977	58106413	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; cov 11.880969; FPKM 51.025513; TPM 73.772842;
1	StringTie	exon	58029977	58030058	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 1; cov 2.439024;
1	StringTie	exon	58041436	58041493	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 2; cov 4.000000;
1	StringTie	exon	58043542	58043638	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 3; cov 4.000000;
1	StringTie	exon	58047135	58047243	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 4; cov 4.000000;
1	StringTie	exon	58049363	58049489	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 5; cov 3.881890;
1	StringTie	exon	58053664	58053725	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 6; cov 4.000000;
1	StringTie	exon	58054648	58054737	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 7; cov 4.000000;
1	StringTie	exon	58056214	58056294	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 8; cov 4.000000;
1	StringTie	exon	58057414	58057558	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 9; cov 4.627586;
1	StringTie	exon	58058132	58058224	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 10; cov 5.870968;
1	StringTie	exon	58059035	58059186	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 11; cov 6.710526;
1	StringTie	exon	58059379	58059472	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 12; cov 7.000000;
1	StringTie	exon	58061196	58061305	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 13; cov 7.000000;
1	StringTie	exon	58062132	58062316	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 14; cov 7.000000;
1	StringTie	exon	58063372	58063534	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 15; cov 6.914111;
1	StringTie	exon	58065274	58065366	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 16; cov 7.000000;
1	StringTie	exon	58068270	58068439	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 17; cov 8.494118;
1	StringTie	exon	58068732	58068846	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 18; cov 9.034782;
1	StringTie	exon	58070041	58070163	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 19; cov 11.528456;
1	StringTie	exon	58073178	58073274	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 20; cov 12.000000;
1	StringTie	exon	58076064	58076188	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 21; cov 12.448000;
1	StringTie	exon	58077443	58077576	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 22; cov 13.276119;
1	StringTie	exon	58078426	58078513	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 23; cov 14.000000;
1	StringTie	exon	58081503	58081589	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 24; cov 14.000000;
1	StringTie	exon	58082012	58082203	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 25; cov 15.270833;
1	StringTie	exon	58085434	58085661	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 26; cov 16.000000;
1	StringTie	exon	58092494	58092589	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 27; cov 15.739583;
1	StringTie	exon	58094421	58094549	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 28; cov 15.806202;
1	StringTie	exon	58095155	58095229	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 29; cov 16.520000;
1	StringTie	exon	58096960	58097012	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 30; cov 17.000000;
1	StringTie	exon	58097866	58097980	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 31; cov 17.460869;
1	StringTie	exon	58102585	58102650	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 32; cov 18.000000;
1	StringTie	exon	58104319	58104507	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 33; cov 20.317461;
1	StringTie	exon	58104965	58105132	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 34; cov 22.428572;
1	StringTie	exon	58106028	58106413	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 35; cov 22.435234;
1	StringTie	transcript	58113188	58200698	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; cov 11.198287; FPKM 48.093578; TPM 69.533844;
1	StringTie	exon	58113188	58113312	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 1; cov 3.888000;
1	StringTie	exon	58114871	58114928	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 2; cov 3.689655;
1	StringTie	exon	58118598	58118694	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 3; cov 4.000000;
1	StringTie	exon	58119481	58119589	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 4; cov 3.000000;
1	StringTie	exon	58120978	58121104	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 5; cov 3.000000;
1	StringTie	exon	58125018	58125079	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 6; cov 3.000000;
1	StringTie	exon	58127627	58127707	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 7; cov 3.000000;
1	StringTie	exon	58138216	58138296	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 8; cov 3.000000;
1	StringTie	exon	58141351	58141495	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 9; cov 3.000000;
1	StringTie	exon	58142670	58142762	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 10; cov 3.000000;
1	StringTie	exon	58146424	58146575	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 11; cov 3.000000;
1	StringTie	exon	58147194	58147287	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 12; cov 3.531915;
1	StringTie	exon	58150295	58150404	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 13; cov 4.000000;
1	StringTie	exon	58152554	58152738	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 14; cov 3.913513;
1	StringTie	exon	58153021	58153183	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 15; cov 3.815951;
1	StringTie	exon	58153480	58153572	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 16; cov 4.333333;
1	StringTie	exon	58158201	58158370	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 17; cov 5.700000;
1	StringTie	exon	58158905	58159019	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 18; cov 6.000000;
1	StringTie	exon	58159637	58159759	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 19; cov 6.691057;
1	StringTie	exon	58163349	58163445	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 20; cov 7.000000;
1	StringTie	exon	58165837	58165961	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 21; cov 7.056000;
1	StringTie	exon	58167603	58167736	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 22; cov 8.000000;
1	StringTie	exon	58169778	58169865	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 23; cov 9.181818;
1	StringTie	exon	58170657	58170743	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 24; cov 11.701150;
1	StringTie	exon	58171742	58171933	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 25; cov 14.901042;
1	StringTie	exon	58172121	58172348	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 26; cov 17.675438;
1	StringTie	exon	58176474	58176569	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 27; cov 17.916666;
1	StringTie	exon	58177519	58177647	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 28; cov 19.255816;
1	StringTie	exon	58179317	58179391	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 29; cov 20.946665;
1	StringTie	exon	58180606	58180658	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 30; cov 21.169811;
1	StringTie	exon	58183466	58183580	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 31; cov 23.113041;
1	StringTie	exon	58186277	58186342	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 32; cov 25.984848;
1	StringTie	exon	58188335	58188523	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 33; cov 26.724867;
1	StringTie	exon	58194626	58194793	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 34; cov 32.464287;
1	StringTie	exon	58200170	58200698	1000	+	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 35; cov 17.449905;
1	StringTie	transcript	58397676	58407351	1000	+	.	gene_id STRG.72; transcript_id STRG.72.1; cov 6.335823; FPKM 27.210625; TPM 39.341209;
1	StringTie	exon	58397676	58397852	1000	+	.	gene_id STRG.72; transcript_id STRG.72.1; exon_number 1; cov 3.305085;
1	StringTie	exon	58399004	58399098	1000	+	.	gene_id STRG.72; transcript_id STRG.72.1; exon_number 2; cov 4.000000;
1	StringTie	exon	58400079	58400144	1000	+	.	gene_id STRG.72; transcript_id STRG.72.1; exon_number 3; cov 4.000000;
1	StringTie	exon	58400707	58400842	1000	+	.	gene_id STRG.72; transcript_id STRG.72.1; exon_number 4; cov 3.529412;
1	StringTie	exon	58401114	58401223	1000	+	.	gene_id STRG.72; transcript_id STRG.72.1; exon_number 5; cov 4.163636;
1	StringTie	exon	58401341	58401511	1000	+	.	gene_id STRG.72; transcript_id STRG.72.1; exon_number 6; cov 5.818714;
1	StringTie	exon	58402887	58403033	1000	+	.	gene_id STRG.72; transcript_id STRG.72.1; exon_number 7; cov 5.000000;
1	StringTie	exon	58403615	58403753	1000	+	.	gene_id STRG.72; transcript_id STRG.72.1; exon_number 8; cov 5.000000;
1	StringTie	exon	58404232	58404354	1000	+	.	gene_id STRG.72; transcript_id STRG.72.1; exon_number 9; cov 5.195122;
1	StringTie	exon	58405035	58407351	1000	+	.	gene_id STRG.72; transcript_id STRG.72.1; exon_number 10; cov 7.261114;
1	StringTie	transcript	58412062	58419993	1000	-	.	gene_id STRG.73; transcript_id STRG.73.1; cov 3.756026; FPKM 16.131104; TPM 23.322401;
1	StringTie	exon	58412062	58412340	1000	-	.	gene_id STRG.73; transcript_id STRG.73.1; exon_number 1; cov 3.132617;
1	StringTie	exon	58412647	58412737	1000	-	.	gene_id STRG.73; transcript_id STRG.73.1; exon_number 2; cov 5.000000;
1	StringTie	exon	58412947	58413026	1000	-	.	gene_id STRG.73; transcript_id STRG.73.1; exon_number 3; cov 5.000000;
1	StringTie	exon	58413390	58413472	1000	-	.	gene_id STRG.73; transcript_id STRG.73.1; exon_number 4; cov 5.000000;
1	StringTie	exon	58414372	58414501	1000	-	.	gene_id STRG.73; transcript_id STRG.73.1; exon_number 5; cov 4.661539;
1	StringTie	exon	58414590	58414684	1000	-	.	gene_id STRG.73; transcript_id STRG.73.1; exon_number 6; cov 5.000000;
1	StringTie	exon	58417013	58417179	1000	-	.	gene_id STRG.73; transcript_id STRG.73.1; exon_number 7; cov 4.586826;
1	StringTie	exon	58417267	58417383	1000	-	.	gene_id STRG.73; transcript_id STRG.73.1; exon_number 8; cov 4.000000;
1	StringTie	exon	58419667	58419993	1000	-	.	gene_id STRG.73; transcript_id STRG.73.1; exon_number 9; cov 2.088685;
1	StringTie	transcript	58431008	58445474	1000	-	.	gene_id STRG.74; transcript_id STRG.74.1; cov 2.138657; FPKM 9.184947; TPM 13.279625;
