X1	StringTie	transcript	X4776377	X4785730	X1000	X.	.	gene_id.STRG.1..transcript_id.STRG.1.1..cov.17.940662..FPKM.67.242661..TPM.124.083046.
1	StringTie	exon	33883441	33883648	1000	-	.	gene_id STRG.57; transcript_id STRG.57.1; exon_number 6; cov 18.096153;
1	StringTie	exon	33907566	33907811	1000	-	.	gene_id STRG.57; transcript_id STRG.57.1; exon_number 7; cov 12.451220;
1	StringTie	transcript	34275205	34308656	1000	+	.	gene_id STRG.58; transcript_id STRG.58.1; cov 7.153820; FPKM 26.812939; TPM 49.477985;
1	StringTie	exon	34275205	34275360	1000	+	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 1; cov 0.981101;
1	StringTie	exon	34275673	34275879	1000	+	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 2; cov 1.168334;
1	StringTie	exon	34278020	34278139	1000	+	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 3; cov 1.752502;
1	StringTie	exon	34282423	34282592	1000	+	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 4; cov 1.752502;
1	StringTie	exon	34284259	34284418	1000	+	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 5; cov 1.752502;
1	StringTie	exon	34287187	34287381	1000	+	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 6; cov 1.797438;
1	StringTie	exon	34287891	34288019	1000	+	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 7; cov 2.336669;
1	StringTie	exon	34289524	34289667	1000	+	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 8; cov 2.393463;
1	StringTie	exon	34290359	34290547	1000	+	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 9; cov 2.621025;
1	StringTie	exon	34291787	34291916	1000	+	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 10; cov 4.466179;
1	StringTie	exon	34293320	34293483	1000	+	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 11; cov 5.661289;
1	StringTie	exon	34294384	34294546	1000	+	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 12; cov 6.276025;
1	StringTie	exon	34295154	34295308	1000	+	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 13; cov 6.729230;
1	StringTie	exon	34295462	34295536	1000	+	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 14; cov 7.001493;
1	StringTie	exon	34296742	34296759	1000	+	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 15; cov 6.679507;
1	StringTie	exon	34299721	34299838	1000	+	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 16; cov 7.702769;
1	StringTie	exon	34301861	34301932	1000	+	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 17; cov 6.425839;
1	StringTie	exon	34302830	34303032	1000	+	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 18; cov 7.226219;
1	StringTie	exon	34306528	34306651	1000	+	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 19; cov 9.248548;
1	StringTie	exon	34307330	34308656	1000	+	.	gene_id STRG.58; transcript_id STRG.58.1; exon_number 20; cov 13.466439;
1	StringTie	transcript	34275205	34308656	1000	+	.	gene_id STRG.58; transcript_id STRG.58.2; cov 5.088470; FPKM 19.071886; TPM 35.193398;
1	StringTie	exon	34275205	34275360	1000	+	.	gene_id STRG.58; transcript_id STRG.58.2; exon_number 1; cov 0.698386;
1	StringTie	exon	34275673	34275879	1000	+	.	gene_id STRG.58; transcript_id STRG.58.2; exon_number 2; cov 0.831666;
1	StringTie	exon	34278020	34278139	1000	+	.	gene_id STRG.58; transcript_id STRG.58.2; exon_number 3; cov 1.247498;
1	StringTie	exon	34282423	34282592	1000	+	.	gene_id STRG.58; transcript_id STRG.58.2; exon_number 4; cov 1.247499;
1	StringTie	exon	34284259	34284418	1000	+	.	gene_id STRG.58; transcript_id STRG.58.2; exon_number 5; cov 1.247498;
1	StringTie	exon	34287187	34287381	1000	+	.	gene_id STRG.58; transcript_id STRG.58.2; exon_number 6; cov 1.279486;
1	StringTie	exon	34287891	34288019	1000	+	.	gene_id STRG.58; transcript_id STRG.58.2; exon_number 7; cov 1.663331;
1	StringTie	exon	34289524	34289667	1000	+	.	gene_id STRG.58; transcript_id STRG.58.2; exon_number 8; cov 1.703759;
1	StringTie	exon	34290359	34290547	1000	+	.	gene_id STRG.58; transcript_id STRG.58.2; exon_number 9; cov 1.865747;
1	StringTie	exon	34291787	34291916	1000	+	.	gene_id STRG.58; transcript_id STRG.58.2; exon_number 10; cov 3.179199;
1	StringTie	exon	34293320	34293483	1000	+	.	gene_id STRG.58; transcript_id STRG.58.2; exon_number 11; cov 4.029925;
1	StringTie	exon	34294384	34294546	1000	+	.	gene_id STRG.58; transcript_id STRG.58.2; exon_number 12; cov 4.467518;
1	StringTie	exon	34295154	34295308	1000	+	.	gene_id STRG.58; transcript_id STRG.58.2; exon_number 13; cov 4.790126;
1	StringTie	exon	34295462	34295536	1000	+	.	gene_id STRG.58; transcript_id STRG.58.2; exon_number 14; cov 4.983934;
1	StringTie	exon	34296742	34296759	1000	+	.	gene_id STRG.58; transcript_id STRG.58.2; exon_number 15; cov 4.754731;
1	StringTie	exon	34299721	34299838	1000	+	.	gene_id STRG.58; transcript_id STRG.58.2; exon_number 16; cov 5.483129;
1	StringTie	exon	34301861	34301932	1000	+	.	gene_id STRG.58; transcript_id STRG.58.2; exon_number 17; cov 4.574161;
1	StringTie	exon	34302830	34303032	1000	+	.	gene_id STRG.58; transcript_id STRG.58.2; exon_number 18; cov 5.143902;
1	StringTie	exon	34306528	34306651	1000	+	.	gene_id STRG.58; transcript_id STRG.58.2; exon_number 19; cov 6.583475;
1	StringTie	exon	34307330	34308344	1000	+	.	gene_id STRG.58; transcript_id STRG.58.2; exon_number 20; cov 10.033042;
1	StringTie	exon	34308372	34308656	1000	+	.	gene_id STRG.58; transcript_id STRG.58.2; exon_number 21; cov 8.364734;
1	StringTie	transcript	34291787	34308656	1000	+	.	gene_id STRG.58; transcript_id STRG.58.3; cov 2.468422; FPKM 9.251791; TPM 17.072353;
1	StringTie	exon	34291787	34291916	1000	+	.	gene_id STRG.58; transcript_id STRG.58.3; exon_number 1; cov 1.046930;
1	StringTie	exon	34293320	34293483	1000	+	.	gene_id STRG.58; transcript_id STRG.58.3; exon_number 2; cov 1.327079;
1	StringTie	exon	34294384	34294546	1000	+	.	gene_id STRG.58; transcript_id STRG.58.3; exon_number 3; cov 1.471181;
1	StringTie	exon	34295154	34295308	1000	+	.	gene_id STRG.58; transcript_id STRG.58.3; exon_number 4; cov 1.577418;
1	StringTie	exon	34295462	34295536	1000	+	.	gene_id STRG.58; transcript_id STRG.58.3; exon_number 5; cov 1.641240;
1	StringTie	exon	34296742	34296759	1000	+	.	gene_id STRG.58; transcript_id STRG.58.3; exon_number 6; cov 1.565762;
1	StringTie	exon	34299721	34299838	1000	+	.	gene_id STRG.58; transcript_id STRG.58.3; exon_number 7; cov 1.805628;
1	StringTie	exon	34302830	34303032	1000	+	.	gene_id STRG.58; transcript_id STRG.58.3; exon_number 8; cov 1.693918;
1	StringTie	exon	34303421	34303531	1000	+	.	gene_id STRG.58; transcript_id STRG.58.3; exon_number 9; cov 3.315315;
1	StringTie	exon	34306528	34306651	1000	+	.	gene_id STRG.58; transcript_id STRG.58.3; exon_number 10; cov 2.167978;
1	StringTie	exon	34307330	34308344	1000	+	.	gene_id STRG.58; transcript_id STRG.58.3; exon_number 11; cov 3.303942;
1	StringTie	exon	34308372	34308656	1000	+	.	gene_id STRG.58; transcript_id STRG.58.3; exon_number 12; cov 2.754558;
1	StringTie	transcript	34436670	34439355	1000	-	.	gene_id STRG.59; transcript_id STRG.59.1; cov 4.653010; FPKM 17.439754; TPM 32.181625;
1	StringTie	exon	34436670	34437610	1000	-	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 1; cov 5.605269;
1	StringTie	exon	34437727	34437858	1000	-	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 2; cov 3.710474;
1	StringTie	exon	34438850	34438932	1000	-	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 3; cov 2.731424;
1	StringTie	exon	34439043	34439146	1000	-	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 4; cov 2.060848;
1	StringTie	exon	34439228	34439355	1000	-	.	gene_id STRG.59; transcript_id STRG.59.1; exon_number 5; cov 1.976562;
1	StringTie	transcript	34436670	34439146	1000	-	.	gene_id STRG.59; transcript_id STRG.59.2; cov 1.447614; FPKM 5.425743; TPM 10.012136;
1	StringTie	exon	34436670	34437027	1000	-	.	gene_id STRG.59; transcript_id STRG.59.2; exon_number 1; cov 1.652019;
1	StringTie	exon	34437040	34437610	1000	-	.	gene_id STRG.59; transcript_id STRG.59.2; exon_number 2; cov 1.651521;
1	StringTie	exon	34437727	34437858	1000	-	.	gene_id STRG.59; transcript_id STRG.59.2; exon_number 3; cov 1.084981;
1	StringTie	exon	34438850	34438932	1000	-	.	gene_id STRG.59; transcript_id STRG.59.2; exon_number 4; cov 0.798697;
1	StringTie	exon	34439043	34439146	1000	-	.	gene_id STRG.59; transcript_id STRG.59.2; exon_number 5; cov 0.602614;
1	StringTie	transcript	34439909	34444970	1000	+	.	gene_id STRG.60; transcript_id STRG.60.1; cov 4.586926; FPKM 17.192070; TPM 31.724569;
1	StringTie	exon	34439909	34439927	1000	+	.	gene_id STRG.60; transcript_id STRG.60.1; exon_number 1; cov 1.842105;
1	StringTie	exon	34440041	34440149	1000	+	.	gene_id STRG.60; transcript_id STRG.60.1; exon_number 2; cov 2.000000;
1	StringTie	exon	34442910	34442993	1000	+	.	gene_id STRG.60; transcript_id STRG.60.1; exon_number 3; cov 2.000000;
1	StringTie	exon	34443378	34443487	1000	+	.	gene_id STRG.60; transcript_id STRG.60.1; exon_number 4; cov 2.845454;
1	StringTie	exon	34443563	34443695	1000	+	.	gene_id STRG.60; transcript_id STRG.60.1; exon_number 5; cov 3.218045;
1	StringTie	exon	34443769	34443923	1000	+	.	gene_id STRG.60; transcript_id STRG.60.1; exon_number 6; cov 4.000000;
1	StringTie	exon	34443997	34444091	1000	+	.	gene_id STRG.60; transcript_id STRG.60.1; exon_number 7; cov 4.000000;
1	StringTie	exon	34444196	34444269	1000	+	.	gene_id STRG.60; transcript_id STRG.60.1; exon_number 8; cov 4.000000;
1	StringTie	exon	34444358	34444970	1000	+	.	gene_id STRG.60; transcript_id STRG.60.1; exon_number 9; cov 6.406199;
1	StringTie	transcript	34447218	34449352	1000	+	.	gene_id STRG.61; transcript_id STRG.61.1; cov 1.794379; FPKM 6.725438; TPM 12.410468;
1	StringTie	exon	34447218	34449352	1000	+	.	gene_id STRG.61; transcript_id STRG.61.1; exon_number 1; cov 1.794379;
1	StringTie	transcript	34587100	34590932	1000	+	.	gene_id STRG.62; transcript_id STRG.62.1; cov 1.988260; FPKM 7.452116; TPM 13.751408;
1	StringTie	exon	34587100	34590932	1000	+	.	gene_id STRG.62; transcript_id STRG.62.1; exon_number 1; cov 1.988260;
1	StringTie	transcript	34793226	34815542	1000	+	.	gene_id STRG.63; transcript_id STRG.63.1; cov 5.409500; FPKM 20.275126; TPM 37.413738;
1	StringTie	exon	34793226	34793362	1000	+	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 1; cov 1.970803;
1	StringTie	exon	34804914	34805093	1000	+	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 2; cov 3.433502;
1	StringTie	exon	34805956	34806135	1000	+	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 3; cov 4.039698;
1	StringTie	exon	34806315	34806494	1000	+	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 4; cov 4.515994;
1	StringTie	exon	34807059	34807291	1000	+	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 5; cov 4.857738;
1	StringTie	exon	34807642	34807771	1000	+	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 6; cov 5.084934;
1	StringTie	exon	34809697	34809828	1000	+	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 7; cov 5.255003;
1	StringTie	exon	34810311	34810554	1000	+	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 8; cov 6.771782;
1	StringTie	exon	34811086	34811163	1000	+	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 9; cov 8.082603;
1	StringTie	exon	34811678	34815542	1000	+	.	gene_id STRG.63; transcript_id STRG.63.1; exon_number 10; cov 5.638329;
1	StringTie	transcript	34801733	34815542	1000	+	.	gene_id STRG.63; transcript_id STRG.63.2; cov 13.326079; FPKM 49.946930; TPM 92.167198;
1	StringTie	exon	34801733	34802001	1000	+	.	gene_id STRG.63; transcript_id STRG.63.2; exon_number 1; cov 8.929368;
1	StringTie	exon	34804914	34805093	1000	+	.	gene_id STRG.63; transcript_id STRG.63.2; exon_number 2; cov 8.460943;
1	StringTie	exon	34805956	34806135	1000	+	.	gene_id STRG.63; transcript_id STRG.63.2; exon_number 3; cov 9.954748;
1	StringTie	exon	34806315	34806494	1000	+	.	gene_id STRG.63; transcript_id STRG.63.2; exon_number 4; cov 11.128452;
1	StringTie	exon	34807059	34807291	1000	+	.	gene_id STRG.63; transcript_id STRG.63.2; exon_number 5; cov 11.970589;
1	StringTie	exon	34807642	34807771	1000	+	.	gene_id STRG.63; transcript_id STRG.63.2; exon_number 6; cov 12.530452;
1	StringTie	exon	34809697	34809828	1000	+	.	gene_id STRG.63; transcript_id STRG.63.2; exon_number 7; cov 12.949542;
1	StringTie	exon	34810311	34810554	1000	+	.	gene_id STRG.63; transcript_id STRG.63.2; exon_number 8; cov 16.687235;
1	StringTie	exon	34811086	34811163	1000	+	.	gene_id STRG.63; transcript_id STRG.63.2; exon_number 9; cov 19.917398;
1	StringTie	exon	34811678	34815542	1000	+	.	gene_id STRG.63; transcript_id STRG.63.2; exon_number 10; cov 13.894143;
1	StringTie	transcript	34849992	34879580	1000	+	.	gene_id STRG.64; transcript_id STRG.64.1; cov 37.725525; FPKM 141.397491; TPM 260.921143;
1	StringTie	exon	34849992	34850063	1000	+	.	gene_id STRG.64; transcript_id STRG.64.1; exon_number 1; cov 8.361111;
1	StringTie	exon	34861873	34861917	1000	+	.	gene_id STRG.64; transcript_id STRG.64.1; exon_number 2; cov 10.000000;
1	StringTie	exon	34863006	34863158	1000	+	.	gene_id STRG.64; transcript_id STRG.64.1; exon_number 3; cov 11.738562;
1	StringTie	exon	34863471	34863573	1000	+	.	gene_id STRG.64; transcript_id STRG.64.1; exon_number 4; cov 12.000000;
1	StringTie	exon	34864473	34864512	1000	+	.	gene_id STRG.64; transcript_id STRG.64.1; exon_number 5; cov 12.350000;
1	StringTie	exon	34866141	34866230	1000	+	.	gene_id STRG.64; transcript_id STRG.64.1; exon_number 6; cov 13.722222;
1	StringTie	exon	34869300	34869405	1000	+	.	gene_id STRG.64; transcript_id STRG.64.1; exon_number 7; cov 14.556603;
1	StringTie	exon	34876911	34879580	1000	+	.	gene_id STRG.64; transcript_id STRG.64.1; exon_number 8; cov 43.575279;
1	StringTie	transcript	36068422	36106446	1000	+	.	gene_id STRG.65; transcript_id STRG.65.1; cov 4.249662; FPKM 15.927983; TPM 29.391949;
1	StringTie	exon	36068422	36069184	1000	+	.	gene_id STRG.65; transcript_id STRG.65.1; exon_number 1; cov 2.141546;
1	StringTie	exon	36103513	36106446	1000	+	.	gene_id STRG.65; transcript_id STRG.65.1; exon_number 2; cov 4.797887;
1	StringTie	transcript	36140039	36142868	1000	-	.	gene_id STRG.66; transcript_id STRG.66.1; cov 2.260071; FPKM 8.470879; TPM 15.631335;
1	StringTie	exon	36140039	36142868	1000	-	.	gene_id STRG.66; transcript_id STRG.66.1; exon_number 1; cov 2.260071;
1	StringTie	transcript	36142881	36146185	1000	-	.	gene_id STRG.67; transcript_id STRG.67.1; cov 2.283934; FPKM 8.560320; TPM 15.796379;
1	StringTie	exon	36142881	36144251	1000	-	.	gene_id STRG.67; transcript_id STRG.67.1; exon_number 1; cov 2.370533;
1	StringTie	exon	36146032	36146185	1000	-	.	gene_id STRG.67; transcript_id STRG.67.1; exon_number 2; cov 1.512987;
1	StringTie	transcript	36423186	36445245	1000	-	.	gene_id STRG.68; transcript_id STRG.68.1; cov 3.473498; FPKM 13.018876; TPM 24.023764;
1	StringTie	exon	36423186	36424503	1000	-	.	gene_id STRG.68; transcript_id STRG.68.1; exon_number 1; cov 4.451442;
1	StringTie	exon	36424838	36424957	1000	-	.	gene_id STRG.68; transcript_id STRG.68.1; exon_number 2; cov 2.875000;
1	StringTie	exon	36428102	36428216	1000	-	.	gene_id STRG.68; transcript_id STRG.68.1; exon_number 3; cov 2.000000;
1	StringTie	exon	36428300	36428461	1000	-	.	gene_id STRG.68; transcript_id STRG.68.1; exon_number 4; cov 2.000000;
1	StringTie	exon	36429423	36429455	1000	-	.	gene_id STRG.68; transcript_id STRG.68.1; exon_number 5; cov 2.000000;
1	StringTie	exon	36438750	36438832	1000	-	.	gene_id STRG.68; transcript_id STRG.68.1; exon_number 6; cov 2.000000;
1	StringTie	exon	36439609	36439726	1000	-	.	gene_id STRG.68; transcript_id STRG.68.1; exon_number 7; cov 2.000000;
1	StringTie	exon	36443491	36443609	1000	-	.	gene_id STRG.68; transcript_id STRG.68.1; exon_number 8; cov 2.000000;
1	StringTie	exon	36445050	36445245	1000	-	.	gene_id STRG.68; transcript_id STRG.68.1; exon_number 9; cov 2.000000;
1	StringTie	transcript	36507601	36508764	1000	+	.	gene_id STRG.69; transcript_id STRG.69.1; cov 1.881443; FPKM 7.051760; TPM 13.012630;
1	StringTie	exon	36507601	36508764	1000	+	.	gene_id STRG.69; transcript_id STRG.69.1; exon_number 1; cov 1.881443;
1	StringTie	transcript	36525166	36527208	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; cov 1.714635; FPKM 6.426553; TPM 11.858934;
1	StringTie	exon	36525166	36527208	1000	+	.	gene_id STRG.70; transcript_id STRG.70.1; exon_number 1; cov 1.714635;
1	StringTie	transcript	36530194	36534433	1000	-	.	gene_id STRG.71; transcript_id STRG.71.1; cov 2.242194; FPKM 8.403875; TPM 15.507692;
1	StringTie	exon	36530194	36531641	1000	-	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 1; cov 2.379834;
1	StringTie	exon	36531723	36531821	1000	-	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 2; cov 2.000000;
1	StringTie	exon	36531909	36532007	1000	-	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 3; cov 2.000000;
1	StringTie	exon	36532112	36532210	1000	-	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 4; cov 2.000000;
1	StringTie	exon	36532302	36532400	1000	-	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 5; cov 2.000000;
1	StringTie	exon	36532581	36532706	1000	-	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 6; cov 2.000000;
1	StringTie	exon	36533987	36534115	1000	-	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 7; cov 2.000000;
1	StringTie	exon	36534291	36534433	1000	-	.	gene_id STRG.71; transcript_id STRG.71.1; exon_number 8; cov 1.951049;
1	StringTie	transcript	36538170	36547197	1000	-	.	gene_id STRG.72; transcript_id STRG.72.1; cov 4.847017; FPKM 18.166904; TPM 33.523438;
1	StringTie	exon	36538170	36539534	1000	-	.	gene_id STRG.72; transcript_id STRG.72.1; exon_number 1; cov 5.104029;
1	StringTie	exon	36541859	36542062	1000	-	.	gene_id STRG.72; transcript_id STRG.72.1; exon_number 2; cov 5.470588;
1	StringTie	exon	36542762	36542865	1000	-	.	gene_id STRG.72; transcript_id STRG.72.1; exon_number 3; cov 5.000000;
1	StringTie	exon	36546910	36547197	1000	-	.	gene_id STRG.72; transcript_id STRG.72.1; exon_number 4; cov 3.131945;
1	StringTie	transcript	36691449	36693675	1000	+	.	gene_id STRG.73; transcript_id STRG.73.1; cov 29.805189; FPKM 111.711609; TPM 206.141708;
1	StringTie	exon	36691449	36691689	1000	+	.	gene_id STRG.73; transcript_id STRG.73.1; exon_number 1; cov 31.015919;
1	StringTie	exon	36692211	36692284	1000	+	.	gene_id STRG.73; transcript_id STRG.73.1; exon_number 2; cov 62.529423;
1	StringTie	exon	36692451	36692550	1000	+	.	gene_id STRG.73; transcript_id STRG.73.1; exon_number 3; cov 64.468941;
1	StringTie	exon	36693197	36693675	1000	+	.	gene_id STRG.73; transcript_id STRG.73.1; exon_number 4; cov 16.903824;
1	StringTie	transcript	36691449	36693287	1000	+	.	gene_id STRG.73; transcript_id STRG.73.2; cov 18.656853; FPKM 69.926979; TPM 129.036438;
1	StringTie	exon	36691449	36691689	1000	+	.	gene_id STRG.73; transcript_id STRG.73.2; exon_number 1; cov 12.191551;
1	StringTie	exon	36692211	36692284	1000	+	.	gene_id STRG.73; transcript_id STRG.73.2; exon_number 2; cov 24.578688;
1	StringTie	exon	36692430	36692550	1000	+	.	gene_id STRG.73; transcript_id STRG.73.2; exon_number 3; cov 30.356249;
1	StringTie	exon	36693197	36693287	1000	+	.	gene_id STRG.73; transcript_id STRG.73.2; exon_number 4; cov 15.407342;
1	StringTie	transcript	36698114	36709964	1000	-	.	gene_id STRG.74; transcript_id STRG.74.1; cov 21.912296; FPKM 82.128578; TPM 151.552078;
1	StringTie	exon	36698114	36700178	1000	-	.	gene_id STRG.74; transcript_id STRG.74.1; exon_number 1; cov 23.759806;
1	StringTie	exon	36700337	36700377	1000	-	.	gene_id STRG.74; transcript_id STRG.74.1; exon_number 2; cov 29.048780;
1	StringTie	exon	36700536	36700597	1000	-	.	gene_id STRG.74; transcript_id STRG.74.1; exon_number 3; cov 27.000000;
1	StringTie	exon	36701134	36701308	1000	-	.	gene_id STRG.74; transcript_id STRG.74.1; exon_number 4; cov 24.251429;
1	StringTie	exon	36701421	36701513	1000	-	.	gene_id STRG.74; transcript_id STRG.74.1; exon_number 5; cov 22.301075;
1	StringTie	exon	36701685	36701901	1000	-	.	gene_id STRG.74; transcript_id STRG.74.1; exon_number 6; cov 18.142857;
1	StringTie	exon	36702059	36702183	1000	-	.	gene_id STRG.74; transcript_id STRG.74.1; exon_number 7; cov 16.856001;
1	StringTie	exon	36702475	36702600	1000	-	.	gene_id STRG.74; transcript_id STRG.74.1; exon_number 8; cov 16.000000;
1	StringTie	exon	36706870	36706945	1000	-	.	gene_id STRG.74; transcript_id STRG.74.1; exon_number 9; cov 15.868421;
1	StringTie	exon	36708191	36708255	1000	-	.	gene_id STRG.74; transcript_id STRG.74.1; exon_number 10; cov 15.523077;
1	StringTie	exon	36709806	36709964	1000	-	.	gene_id STRG.74; transcript_id STRG.74.1; exon_number 11; cov 10.597485;
1	StringTie	transcript	37035708	37063625	1000	+	.	gene_id STRG.75; transcript_id STRG.75.1; cov 1.868217; FPKM 7.002187; TPM 12.921154;
1	StringTie	exon	37035708	37035868	1000	+	.	gene_id STRG.75; transcript_id STRG.75.1; exon_number 1; cov 1.627329;
1	StringTie	exon	37042295	37042389	1000	+	.	gene_id STRG.75; transcript_id STRG.75.1; exon_number 2; cov 2.000000;
1	StringTie	exon	37044958	37045208	1000	+	.	gene_id STRG.75; transcript_id STRG.75.1; exon_number 3; cov 2.000000;
1	StringTie	exon	37051717	37051879	1000	+	.	gene_id STRG.75; transcript_id STRG.75.1; exon_number 4; cov 2.000000;
1	StringTie	exon	37060330	37060499	1000	+	.	gene_id STRG.75; transcript_id STRG.75.1; exon_number 5; cov 2.000000;
1	StringTie	exon	37063434	37063625	1000	+	.	gene_id STRG.75; transcript_id STRG.75.1; exon_number 6; cov 1.604167;
1	StringTie	transcript	37408260	37409583	1000	.	.	gene_id STRG.76; transcript_id STRG.76.1; cov 4.703172; FPKM 17.627766; TPM 32.528561;
1	StringTie	exon	37408260	37409583	1000	.	.	gene_id STRG.76; transcript_id STRG.76.1; exon_number 1; cov 4.703172;
1	StringTie	transcript	37409585	37410736	1000	+	.	gene_id STRG.77; transcript_id STRG.77.1; cov 14.796875; FPKM 55.459560; TPM 102.339668;
1	StringTie	exon	37409585	37410736	1000	+	.	gene_id STRG.77; transcript_id STRG.77.1; exon_number 1; cov 14.796875;
1	StringTie	transcript	37417088	37428425	1000	-	.	gene_id STRG.78; transcript_id STRG.78.1; cov 2.044150; FPKM 7.661595; TPM 14.137961;
1	StringTie	exon	37417088	37420627	1000	-	.	gene_id STRG.78; transcript_id STRG.78.1; exon_number 1; cov 2.055367;
1	StringTie	exon	37428342	37428425	1000	-	.	gene_id STRG.78; transcript_id STRG.78.1; exon_number 2; cov 1.571429;
1	StringTie	transcript	37430181	37438987	1000	+	.	gene_id STRG.79; transcript_id STRG.79.1; cov 11.231588; FPKM 42.096657; TPM 77.681061;
1	StringTie	exon	37430181	37430493	1000	+	.	gene_id STRG.79; transcript_id STRG.79.1; exon_number 1; cov 8.090254;
1	StringTie	exon	37431293	37431576	1000	+	.	gene_id STRG.79; transcript_id STRG.79.1; exon_number 2; cov 12.786494;
1	StringTie	exon	37432551	37432671	1000	+	.	gene_id STRG.79; transcript_id STRG.79.1; exon_number 3; cov 12.715889;
1	StringTie	exon	37437162	37437301	1000	+	.	gene_id STRG.79; transcript_id STRG.79.1; exon_number 4; cov 12.777023;
1	StringTie	exon	37437377	37437478	1000	+	.	gene_id STRG.79; transcript_id STRG.79.1; exon_number 5; cov 12.777023;
1	StringTie	exon	37438682	37438987	1000	+	.	gene_id STRG.79; transcript_id STRG.79.1; exon_number 6; cov 11.192532;
1	StringTie	transcript	37430181	37438987	1000	+	.	gene_id STRG.79; transcript_id STRG.79.2; cov 3.480304; FPKM 13.044385; TPM 24.070835;
1	StringTie	exon	37430181	37430282	1000	+	.	gene_id STRG.79; transcript_id STRG.79.2; exon_number 1; cov 2.435223;
1	StringTie	exon	37431293	37431576	1000	+	.	gene_id STRG.79; transcript_id STRG.79.2; exon_number 2; cov 3.745408;
1	StringTie	exon	37432551	37432671	1000	+	.	gene_id STRG.79; transcript_id STRG.79.2; exon_number 3; cov 3.724726;
1	StringTie	exon	37437162	37437301	1000	+	.	gene_id STRG.79; transcript_id STRG.79.2; exon_number 4; cov 3.742634;
1	StringTie	exon	37437377	37437478	1000	+	.	gene_id STRG.79; transcript_id STRG.79.2; exon_number 5; cov 3.742634;
1	StringTie	exon	37438682	37438987	1000	+	.	gene_id STRG.79; transcript_id STRG.79.2; exon_number 6; cov 3.278506;
1	StringTie	transcript	37430181	37438987	1000	+	.	gene_id STRG.79; transcript_id STRG.79.3; cov 2.212575; FPKM 8.292861; TPM 15.302838;
1	StringTie	exon	37430181	37430427	1000	+	.	gene_id STRG.79; transcript_id STRG.79.3; exon_number 1; cov 1.564202;
1	StringTie	exon	37431293	37431576	1000	+	.	gene_id STRG.79; transcript_id STRG.79.3; exon_number 2; cov 2.482183;
1	StringTie	exon	37432551	37432671	1000	+	.	gene_id STRG.79; transcript_id STRG.79.3; exon_number 3; cov 2.468477;
1	StringTie	exon	37437162	37437301	1000	+	.	gene_id STRG.79; transcript_id STRG.79.3; exon_number 4; cov 2.480344;
1	StringTie	exon	37437377	37437478	1000	+	.	gene_id STRG.79; transcript_id STRG.79.3; exon_number 5; cov 2.480344;
1	StringTie	exon	37438682	37438987	1000	+	.	gene_id STRG.79; transcript_id STRG.79.3; exon_number 6; cov 2.172754;
1	StringTie	transcript	37439340	37442412	1000	-	.	gene_id STRG.80; transcript_id STRG.80.1; cov 3.576961; FPKM 13.406661; TPM 24.739346;
1	StringTie	exon	37439340	37442412	1000	-	.	gene_id STRG.80; transcript_id STRG.80.1; exon_number 1; cov 3.576961;
1	StringTie	transcript	37611677	37625371	1000	-	.	gene_id STRG.81; transcript_id STRG.81.1; cov 13.161980; FPKM 49.331875; TPM 91.032234;
